n°ordre-alph18012,nom,nom,insee,section,superficie,intendance,election,subdelegation,grenier,coutume,parlement,bailliage,gouvernement,diocese,archidiacone,doyenne,vocable,presentateur,V_1250_f,V_1616_f,V_1665_f,V_1680_f_tot,V_1680_f_masc,V_1686_f_tot,V_1686_f_masc,V_1693_h,V_1700_f,V_1709_f,V_1710_f,V_1713_f,V_1720_f,V_1725_f,V_1725_g,V_1726_f,V_1726_g,V_1730_f,V_1735_f_1,V_1735_f_2_totaux,V_1735_f_2_masc,V_1741_f,V_1743_f,V_1745_f_tot,V_1745_f_masc,V_1746_f_tot,V_1746_f_masc,V_1755_f_tot,V_1755_f_masc,V_1757_f_tot,V_1757_f_masc,V_1766_f,V_1768_f,V_1774_f,V_1775_f_tot,V_1775_f_masc,V_1785_f_tot,V_1785_f_masc,V_1786_f,V_1786_g,V_1787_f,V_1787_g,V_1788_f,V_1788_g,V_1789_f1,V_1789_g,V_1789_f_2,V_1789_f_3,district_1790,canton_1790,canton_1801,arrondissement_1982,canton _1982,V_1790_f,V_1790_h,V_1793_h,V_an_II_h,V_an_IV_h,V_1801_h,V_an_XII_h,V_1806_h,V_1820_h,V_1826_h,V_1831_h,V_1836_h,V_1841_h,V_1846_h,V_1851_h,V_1856_h,V_1861_h,V_1866_h,V_1872_h,V_1876_h,V_1881_h,V_1886_h,V_1891_h,V_1896_h,V_1901_h,V_1906_h,V_1911_h,V_1921_h,V_1926_h,V_1931_h,V_1936_h,V_1946_h,V_1954_h,V_1962_a_h,V_1962_b_h,V_1968_h,V_1975_h,V_1982_h,lat,lon
19159,Le Mée,Le Mée,28241,s_o,1911,Orléans,Châteaudun,Châteaudun,Châteaudun,Blois,Paris,Blois,Orléanais,Blois ,Vendôme,La Ferté-Villeneuil,sainte Madeleine,abbé de Pontlevoy,60,n_c,110,n_c,n_c,n_c,n_c,n_c,n_c,77,n_c,92,77,75,214,72,209,n_c,79,n_c,n_c,73,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,77,80,n_c,n_c,n_c,n_c,n_c,76,279,84,297,84,289,74,222,70,n_c,Châteaudun,Civry,Cloyes,Châteaudun,Cloyes-sur-le-Loir,n_c,350,lac.,369,lac.,393,396,367,429,462,532,515,507,522,543,545,568,599,566,528,584,517,566,532,519,515,517,401,430,414,405,391,342,289,304,265,265,234,,
22061,Méréglise,Méréglise,28242,s_o,441,Orléans,Chartres,Chartres,Brou,Chartres,Paris,Chartres,Maine,Chartres,Grand archidiaconé,Brou,Notre Dame,grand archidiacre,18,n_c,34,n_c,n_c,n_c,n_c,n_c,n_c,31,n_c,38,31,32,109,32,107,n_c,31,n_c,n_c,31,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,31,27,39,n_c,n_c,n_c,n_c,25,87,25,90,lac.,lac.,lac.,lac.,lac.,n_c,Chartres,Illiers,Illiers,Chartres,Illiers-Combray,n_c,130,lac.,130,lac.,134,137,146,115,124,137,152,163,176,191,190,191,157,144,146,128,141,137,136,144,146,123,118,123,108,106,120,114,71,72,85,67,65,,
22121,Mérouville,Mérouville,28243,s_o,962,Orléans,Dourdan,Dourdan,Janville,Orléans,Paris,Orléans,Orléanais,Chartres,Grand archidiaconé,Rochefort,saint Benoît,abbé de Saint-Benoît-sur-Loire,72,lac.,69,n_c,n_c,n_c,n_c,n_c,n_c,83,n_c,95,83,91,293,96,316,n_c,102,n_c,n_c,100,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,83,105,n_c,n_c,n_c,n_c,n_c,109,360,106,382,102,372,100,362,n_c,n_c,Janville,Gommerville,Janville,Chartres,Janville,106,500,lac.,451,lac.,407,450,395,385,395,403,349,348,374,349,344,326,340,361,367,391,379,387,329,320,339,335,287,265,252,255,267,260,231,246,228,215,206,,
22183,Meslay-le-Grenet,Meslay-le-Grenet,28245,s_o,894,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Brou,saint Orient,grand archidiacre,26,n_c,74,n_c,n_c,n_c,n_c,n_c,n_c,71,n_c,70,71,69,216,71,238,n_c,74,n_c,n_c,71,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,71,81,71,n_c,n_c,n_c,n_c,84,244,89,255,89,257,90,261,86,n_c,Chartres,Dammarie,Illiers,Chartres,Illiers-Combray,n_c,345,lac.,300,lac.,330,330,336,309,331,334,335,372,380,374,367,372,385,371,366,373,372,358,344,330,351,303,264,259,235,232,208,190,145,156,145,166,196,,
1733,Andeville,Andeville,28246,B,s_o,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Brou,La Madeleine,abbé de Josaphat,96,n_c,38,n_c,n_c,n_c,n_c,n_c,n_c,29,n_c,30,29,30,117,31,130,n_c,37,n_c,n_c,29,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,29,35,45,n_c,n_c,n_c,n_c,39,130,39,129,38,127,38,127,36,n_c,Châteaudun,Bonneval,Bonneval,s_i,s_i,n_c,150,lac.,162,lac.,160,175,155,163,203,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,,
22105,Meslay-le-Vidame,Meslay-le-Vidame,28246,A,1467,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Brou,saint Étienne,abbesse de Saint-Avit,84,80,59,n_c,n_c,n_c,n_c,n_c,n_c,57,n_c,47,57,53,167,57,170,n_c,76,n_c,n_c,57,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,57,62,95,n_c,n_c,n_c,n_c,74,225,71,217,70,215,74,210,92,n_c,Châteaudun,Bonneval,Bonneval,Châteaudun,Bonneval,n_c,348,lac.,375,lac.,300,328,342,367,388,575,576,526,519,562,589,590,553,552,566,496,502,515,485,516,541,531,471,390,373,341,408,331,389,394,379,315,304,,
21987,Le Mesnil-Simon,Le Mesnil-Simon,28247,s_o,917,Paris,Dreux,Dreux,Dreux,Chartres,Paris,Chartres,Île-de-France,Chartres,Pinserais,Mantes,saint Nicolas,archidiacre du Pinserais,78,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,52,n_c,95,88,53,189,52,209,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,88,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,lac.,n_c,Dreux,Anet,Anet,Dreux,Anet,n_c,460,482,422,lac.,434,444,401,374,375,323,426,425,376,385,404,385,360,353,325,288,304,315,276,280,296,263,248,215,218,229,211,214,226,231,185,239,251,,
21990,Le Mesnil-Thomas,Le Mesnil-Thomas,28248,A,1634,Alençon,Verneuil,Senonches et Brézolles ,Brézolles,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,Chartres,Dreux,Brézolles,saint Barthélémy,abbé de Saint-Père,50,n_c,n_c,lac.,lac.,71,56,n_c,n_c,71,n_c,67,71,140,402,142,393,n_c,n_c,lac.,lac.,n_c,n_c,91,77,n_c,n_c,97,77,lac.,lac.,lac.,n_c,n_c,101,84,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Châteauneuf-en-Thymerais,Senonches,Senonches,Dreux,Senonches,190,783,lac.,672,lac.,741,756,739,693,726,669,697,672,643,606,543,530,508,453,409,420,421,426,409,417,403,400,344,367,326,313,353,380,324,333,301,254,286,,
,Saint-Étienne de la Burgondière,les Épineraies,28248,B,s_o,Paris,Dreux,Dreux,Brézolles,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,Chartres,s_o,s_o,s_o,s_o,50,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,44,n_c,72,69,140,402,142,393,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,69,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,,
,les Épineraies,Saint-Étienne de la Burgondière,28248,C,s_o,Alençon,Verneuil,Senonches et Brézolles ,Dreux,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,Chartres,Dreux,Brézolles,saint Étienne,abbé de Thiron,8,n_c,n_c,lac.,lac.,lac.,lac.,n_c,n_c,8,n_c,3,lac.,4,13,5,12,n_c,n_c,lac.,lac.,n_c,n_c,3,3,n_c,n_c,3,3,lac.,lac.,lac.,n_c,n_c,4,4,5,5,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,s_i,,
22386,Mévoisins,Mévoisins,28249,s_o,428,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Épernon,saint Hilaire,chapitre de Chartres,60,69,60,n_c,n_c,n_c,n_c,n_c,n_c,43,n_c,53,43,52,171,54,186,n_c,62,n_c,n_c,43,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,43,65,43,n_c,n_c,n_c,n_c,79,229,77,225,75,227,72,216,72,n_c,Chartres,Maintenon,Maintenon,Chartres,Maintenon,n_c,262,lac.,262,lac.,291,329,342,375,358,344,355,353,406,376,371,349,331,325,339,303,302,298,311,298,289,285,256,268,251,279,303,266,284,291,268,320,460,,
22434,Mézières-au-Perche,Mézières-au-Perche,28250,s_o,611,Orléans,Chartres,Chartres,Brou,Chartres,Paris,Chartres,Maine,Chartres,Grand archidiaconé,Brou,Notre Dame,chapitre de Chartres,60,n_c,46,n_c,n_c,n_c,n_c,n_c,n_c,57,n_c,61,57,49,148,50,152,n_c,59,n_c,n_c,57,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,57,59,69,n_c,n_c,n_c,n_c,64,222,66,228,lac.,lac.,lac.,lac.,lac.,n_c,Châteaudun,Dangeau,Brou,Châteaudun,Brou,n_c,241,lac.,241,lac.,260,260,284,265,301,330,353,390,374,343,299,327,333,303,282,287,280,258,255,248,245,235,218,210,196,190,176,189,157,166,155,149,140,,
22438,Mézières-en-Drouais,Mézières-en-Drouais,28251,s_o,840,Paris,Dreux,Dreux,Dreux,Chartres,Paris,Dreux,Île-de-France,Chartres,Dreux,Dreux,saint Martin,chapitre de Chartres,107,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,43,n_c,170,154,181,253,179,507,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,154,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Dreux,Dreux,Dreux,Dreux,Dreux Est ,n_c,938,1123,946,914,958,981,1032,1051,1064,1073,1081,1040,1066,1077,1032,1021,1042,913,886,837,822,747,701,661,677,662,640,643,632,706,768,770,723,654,676,681,786,,
22471,Miermaigne,Miermaigne,28252,s_o,1089,Orléans,Châteaudun,Châteaudun,Authon ,Chartres,Paris,Chartres ,Maine,Chartres,Grand archidiaconé,Brou,saint Pierre,grand archidiacre,50,n_c,95,n_c,n_c,n_c,n_c,n_c,n_c,86,n_c,71,86,76,272,70,239,n_c,77,n_c,n_c,79,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,86,80,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,92,n_c,Nogent-le-Rotrou,Frazé,Authon,Nogent-le-Rotrou ,Authon-du-Perche,n_c,307,lac.,364,lac.,434,402,414,433,500,480,481,495,482,464,456,439,435,385,409,417,432,480,443,464,471,487,407,421,378,409,391,319,277,293,224,189,175,,
22548,Mignières,Mignières,28253,s_o,1304,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Brou,saint Gervais et saint Protet,chapitre de Chartres,100,170,92,n_c,n_c,n_c,n_c,n_c,n_c,89,n_c,90,89,88,301,93,342,n_c,93,n_c,n_c,89,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,89,122,117,n_c,n_c,n_c,n_c,108,349,109,356,111,360,111,360,lac.,n_c,Chartres,Dammarie,Chartres Sud,Chartres,Chartres Sud-Ouest,n_c,456,lac.,500,lac.,496,530,500,509,531,519,540,532,552,541,552,578,586,540,550,564,578,567,573,582,493,509,417,426,355,339,396,379,391,354,383,392,695,,
22631,Mittainvilliers,Mittainvilliers,28254,s_o,1172,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Épernon,La Madeleine,abbé de Saint-Père,60,n_c,52,n_c,n_c,n_c,n_c,n_c,n_c,68,n_c,65,68,66,223,69,206,n_c,lac.,n_c,n_c,68,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,68,83,62,n_c,n_c,n_c,n_c,93,294,92,287,91,273,85,260,lac.,n_c,Châteauneuf-en-Thymerais,Courville,Courville,Chartres,Courville-sur-Eure,104,400,lac.,382,lac.,327,440,426,418,423,482,448,440,404,416,408,403,393,400,381,378,347,374,370,348,345,321,282,266,280,244,240,224,197,207,215,210,304,,
22678,Moinville-la-Jeulin,Moinville-la-Jeulin,28255,s_o,605,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Auneau,saint Maur,évêque de Chartres,18,n_c,25,n_c,n_c,n_c,n_c,n_c,n_c,29,n_c,43,29,36,127,36,134,n_c,41,n_c,n_c,29,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,29,43,40,n_c,n_c,n_c,n_c,40,137,39,138,39,137,42,155,lac.,n_c,Chartres,Auneau,Auneau,Chartres,Auneau,n_c,157,lac.,157,142,143,143,136,148,156,151,162,153,154,155,188,212,237,228,226,212,204,218,230,216,210,205,180,160,157,157,153,137,98,107,92,94,88,,
22721,Moléans,Moléans,28256,s_o,1109,Orléans,Châteaudun,Châteaudun,Châteaudun,Blois,Paris,Blois,Orléanais,Chartres,Dunois,Beauce,saint Pierre,archidiacre de Dunois,210,n_c,83,n_c,n_c,n_c,n_c,n_c,n_c,79,n_c,71,79,59,252,62,228,n_c,64,n_c,n_c,61,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,79,70,n_c,n_c,n_c,n_c,n_c,59,153,54,166,54,166,57,170,60,n_c,Châteaudun,Châteaudun,Châteaudun,Châteaudun,Châteaudun,n_c,251,lac.,282,229,189,236,279,334,371,370,450,492,483,476,485,476,471,473,475,460,452,451,450,415,421,434,403,402,394,333,331,325,297,308,268,292,436,,
32579,Mondonville-Saint-Jean,Mondonville-Saint-Jean,28257,s_o,544,Orléans,Chartres,Chartres,Janville,Chartres ou Orléans,Paris,Chartres ,Orléanais,Chartres,Grand archidiaconé,Auneau,saint Martin,abbé de Saint-Jean,50,n_c,29,n_c,n_c,n_c,n_c,n_c,n_c,34,n_c,37,34,41,132,41,121,n_c,49,n_c,n_c,33,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,34,47,n_c,n_c,n_c,n_c,n_c,49,168,53,179,51,186,53,193,50,n_c,Janville,Sainville,Auneau,Chartres,Auneau,50,191,lac.,217,lac.,197,200,204,210,192,202,215,225,200,181,189,221,210,212,205,195,195,216,180,154,165,159,123,121,109,103,121,89,59,62,57,62,51,,
23103,Montainville,Montainville,28258,s_o,1535,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Brou,saint Hilaire,chancelier de l’Église de Chartres,96,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,lac.,n_c,lac.,lac.,115,377,107,353,n_c,121,n_c,n_c,102,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,102,107,116,n_c,n_c,n_c,n_c,108,355,107,354,107,354,100,348,lac.,n_c,Janville,Voves,Voves,Chartres,Voves,123,505,lac.,529,473,470,464,448,492,558,523,522,546,593,603,614,611,605,576,545,547,546,543,579,582,584,586,468,501,480,469,415,369,360,373,304,240,272,,
17338,Montboissier,Montboissier,28259,s_o,1394,Orléans,Chartres,Chartres,Bonneval,Orléans,Paris,Janville,Orléanais,Chartres,Grand archidiaconé,Brou,saint Claude ,seigneur de Montboissier,s_i,s_i,64,n_c,n_c,n_c,n_c,n_c,n_c,72,n_c,69,lac.,80,225,83,258,n_c,lac.,n_c,n_c,78,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,72,133,n_c,n_c,n_c,n_c,n_c,91,247,63,200,99,332,136,280,105,n_c,Châteaudun,Bonneval,Bonneval,Châteaudun,Bonneval,n_c,348,lac.,347,lac.,337,366,347,277,313,488,507,516,522,530,511,515,479,488,458,483,499,520,514,494,461,465,440,450,443,396,366,415,351,365,335,315,311,,
23482,Montharville,Montharville,28260,s_o,634,Orléans,Châteaudun,Châteaudun,Bonneval,Chartres ou Orléans,Paris,Chartres ,Orléanais,Chartres,Dunois,Perche,Notre Dame,archidiacre du Dunois,50,n_c,32,n_c,n_c,n_c,n_c,n_c,n_c,35,n_c,31,35,27,102,30,112,n_c,26,n_c,n_c,25,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,35,40,n_c,n_c,n_c,n_c,n_c,35,119,36,132,41,124,34,111,44,n_c,Châteaudun,Bonneval,Bonneval,Châteaudun,Bonneval,n_c,186,lac.,167,lac.,189,174,165,166,188,180,188,223,207,194,186,200,194,202,190,195,196,216,192,182,185,190,198,165,141,146,142,121,82,87,79,71,87,,
23559,Montigny-le-Chartif,Montigny-le-Chartif,28261,s_o,2596,Orléans,Chartres,Chartres,Brou,Grand Perche,Paris,Chartres ,Maine,Chartres,Grand archidiaconé,Brou,saint Pierre,grand archidiacre,120,n_c,170,n_c,n_c,n_c,n_c,n_c,n_c,216,n_c,208,216,203,611,209,574,n_c,lac.,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,216,lac.,166,n_c,n_c,n_c,n_c,163,576,164,578,lac.,lac.,lac.,lac.,lac.,n_c,Nogent-le-Rotrou,Frazé,Thiron,Nogent-le-Rotrou ,Thiron,n_c,1450,lac.,1450,lac.,1256,1252,1159,1238,1283,1219,1204,1308,1187,1230,1207,1243,1151,1070,1038,984,952,913,855,841,872,816,716,751,731,732,710,655,573,588,542,525,498,,
23550,Montigny-le-Gannelon,Montigny-le-Gannelon,28262,s_o,895,Orléans,Châteaudun,Châteaudun,Châteaudun,Blois,Paris,Blois,Orléanais,Blois ,Vendôme,Cloyes-sur-le-Loir,saint Sauveur et saint Gilles,archidiacre de Chartres,269,n_c,103,n_c,n_c,n_c,n_c,n_c,n_c,89,n_c,82,89,89,231,77,223,n_c,75,n_c,n_c,72,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,89,85,n_c,n_c,n_c,n_c,n_c,118,386,106,312,108,314,122,346,108,n_c,Châteaudun,Cloyes,Cloyes,Châteaudun,Cloyes-sur-le-Loir,n_c,520,lac.,534,578,622,735,609,631,696,670,705,779,807,830,750,774,782,770,739,678,636,612,563,582,599,514,491,501,466,395,362,439,433,423,369,349,334,,
23580,Montigny-sur-Avre,Montigny-sur-Avre,28263,s_o,726,Alençon,Verneuil,Verneuil ,Verneuil,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,Chartres,Dreux,Brézolles,saint Martin,abbé de Saint-Vincent-des-Bois,50,n_c,n_c,lac.,lac.,lac.,lac.,n_c,n_c,101,n_c,38,101,61,210,64,218,n_c,n_c,lac.,lac.,n_c,n_c,lac.,lac.,n_c,n_c,lac.,lac.,lac.,lac.,lac.,n_c,n_c,lac.,lac.,lac.,lac.,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Châteauneuf-en-Thymerais,Brézolles,Brézolles,Dreux,Brézolles,92,300,lac.,346,414,372,394,388,346,405,482,454,390,397,412,358,433,514,494,498,527,536,570,404,394,373,389,347,354,377,359,315,303,260,271,219,205,225,,
23591,Montireau,Montireau,28264,s_o,1010,Orléans,Chartres,Chartres,Rémalard,Grand Perche,Paris,Bellême ,Maine,Chartres,Grand archidiaconé,Perche,saint Barthélémy,évêque de Chartres,60,n_c,20,n_c,n_c,n_c,n_c,n_c,n_c,85,n_c,88,85,71,192,67,188,n_c,80,n_c,n_c,85,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,85,75,41,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Nogent-le-Rotrou,Champrond,La Loupe,Nogent-le-Rotrou ,La Loupe,n_c,321,lac.,326,lac.,324,405,348,337,347,328,339,320,323,334,322,296,245,273,261,229,247,201,204,219,218,176,181,166,141,126,139,114,113,117,128,109,110,,
23615,Montlandon,Montlandon,28265,s_o,287,Alençon,Mortagne,Nogent-le-Rotrou,Rémalard,Grand Perche,Paris,Bellême,Maine,Chartres,Grand archidiaconé,Perche,saint Jacques,grand archidiacre,60,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,68,n_c,64,68,61,163,60,167,n_c,69,n_c,n_c,68,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,68,54,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Nogent-le-Rotrou,Champrond,La Loupe,Nogent-le-Rotrou ,La Loupe,n_c,340,lac.,371,lac.,325,400,405,423,433,530,575,548,600,565,454,474,443,445,429,379,369,365,341,303,291,286,267,263,216,201,232,198,205,213,222,218,217,,
23797,Montreuil,Montreuil,28267,s_o,621,Paris,Dreux,Dreux,Dreux,Chartres,Paris,Dreux,Normandie,Chartres,Dreux,Dreux,saint Pierre,abbé de Saint-Père,72,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,69,n_c,92,87,82,274,84,267,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,87,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Dreux,Dreux,Dreux,Dreux,Dreux Ouest ,n_c,369,455,380,316,433,409,465,401,412,423,480,455,422,398,410,379,367,380,339,320,323,305,324,293,251,267,282,280,268,237,242,259,232,242,250,255,513,,
24372,Morainville,Morainville,28268,s_o,382,Orléans,Chartres,Chartres,Janville,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Auneau,saint Eutrope,seigneur de Morainville,s_i,n_c,18,n_c,n_c,n_c,n_c,n_c,n_c,23,n_c,37,23,24,88,25,88,n_c,lac.,n_c,n_c,23,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,23,28,25,n_c,n_c,n_c,n_c,25,90,25,93,24,93,24,94,lac.,n_c,Janville,Sainville,Auneau,Chartres,Auneau,21,82,lac.,99,lac.,96,96,99,91,110,97,94,86,100,97,96,84,81,91,89,86,87,62,75,69,67,70,54,55,64,46,60,45,46,48,48,43,37,,
23937,Morancez,Morancez,28269,s_o,713,Orléans,Chartres,Chartres,Chartres,Chartres,Paris,Chartres,Orléanais,Chartres,Grand archidiaconé,Brou ,saint Germain,abbé de Saint-Jean,140,108,74,n_c,n_c,n_c,n_c,n_c,n_c,78,n_c,73,78,79,279,74,248,n_c,87,n_c,n_c,78,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,78,80,89,n_c,n_c,n_c,n_c,85,280,90,288,87,286,96,267,lac.,n_c,Chartres,Chartres,Chartres Sud,Chartres,Chartres Sud-Ouest,n_c,365,lac.,382,lac.,376,456,423,478,478,501,539,553,572,583,545,490,454,437,415,441,445,446,425,437,401,395,312,340,367,360,606,494,469,475,570,723,1169,,
23985,Moriers,Moriers,28270,s_o,903,Orléans,Châteaudun,Châteaudun,Bonneval,Orléans,Paris,Janville,Orléanais,Chartres,Dunois,Beauce,Notre Dame,abbé de Bonneval,50,lac.,89,n_c,n_c,n_c,n_c,n_c,n_c,89,n_c,81,89,98,308,100,343,n_c,lac.,n_c,n_c,81,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,89,100,n_c,n_c,n_c,n_c,n_c,97,284,91,272,96,336,88,272,120,n_c,Châteaudun,Bonneval,Bonneval,Châteaudun,Bonneval,n_c,387,lac.,342,lac.,352,324,328,316,333,353,366,343,352,380,390,385,384,362,384,385,416,418,421,409,383,406,339,330,376,370,330,305,295,308,273,215,193,,
24084,Morvilliers,Morvilliers,28271,s_o,992,Orléans,Verneuil,La Ferté-Vidame ,Verneuil,Châteauneuf-en-Thymerais,Paris,Châteauneuf-en-Thymerais,Normandie,Chartres,Dreux,Brézolles,saint Denis,abbé de Saint-Père,40,n_c,n_c,lac.,lac.,lac.,lac.,230,n_c,76,n_c,76,76,44,97,46,143,n_c,lac.,lac.,lac.,n_c,n_c,lac.,lac.,n_c,n_c,lac.,lac.,n_c,n_c,lac.,lac.,n_c,lac.,lac.,lac.,lac.,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,Châteauneuf-en-Thymerais,La Ferté-Vidame,La Ferté-Vidame,Dreux,La Ferté-Vidame,70,273,lac.,284,lac.,322,315,312,250,267,283,296,309,287,287,271,257,251,269,269,246,229,243,206,209,200,174,178,177,181,166,152,146,140,143,107,105,90,,
24128,Mottereau,Mottereau,28272,s_o,879,Orléans,Chartres,Chartres,Brou,Chartres,Paris,Chartres ,Maine,Chartres,Grand archidiaconé,Brou,saint Antoine,grand archidiacre,24,n_c,37,n_c,n_c,n_c,n_c,n_c,n_c,54,n_c,54,54,42,145,48,150,n_c,lac.,n_c,n_c,116,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,n_c,54,59,27,n_c,n_c,n_c,n_c,42,149,41,145,lac.,lac.,52,lac.,lac.,n_c,Châteaudun,Brou,Brou,Châteaudun,Brou,n_c,430,lac.,279,289,254,298,277,218,228,253,280,272,288,278,266,268,280,277,249,233,231,231,231,264,234,224,208,224,201,207,199,186,169,170,161,111,118,,
